year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2009,175,,matematica,"O Indicador do CadÚnico (ICadÚnico), que compõe o cálculo do Índice de Gestão Descentralizada do Programa Bolsa Família (IGD), é obtido por meio da **média aritmética** entre a taxa de cobertura qualificada de cadastros (TC) e a taxa de atualização de cadastros (TA), em que, _TC= NV/NF, TA= NA/NV, NV_ é o número de cadastros domiciliares válidos no perfil do CadÚnico, _NF_ é o número de famílias estimadas como público alvo do CadÚnico e _NA_ é o número de cadastros domiciliares atualizados no perfil do CadÚnico.

**Portaria n° 148 de 27 de abril de 2006** (adaptado).","Suponha que o IcadÚnico de um município específico é 0,6. Porém, dobrando NF o IcadÚnico cairá para 0,5. Se NA + NV = 3.600, então NF é igual a",10.000.,7.500.,5.000.,4.500.,3.000.,C,False,
2009,176,,matematica,"Joana frequenta uma academia de ginástica onde faz exercícios de musculação. O programa de Joana requer que ela faça 3 séries de exercícios em 6 aparelhos diferentes, gastando 30 segundos em cada série. No aquecimento, ela caminha durante 10 minutos na esteira e descansa durante 60 segundos para começar o primeiro exercício no primeiro aparelho. Entre uma série e outra, assim como ao mudar de aparelho, Joana descansa por 60 segundos.","Suponha que, em determinado dia, Joana tenha iniciado seus exercícios às 10h30min e finalizado às 11h7min. Nesse dia e nesse tempo, Joana",Não poderia fazer sequer a metade dos exercícios e dispor dos períodos de descanso especificados em seu programa.,Poderia ter feito todos os exercícios e cumprido rigorosamente os períodos de descanso especificados em seu programa.,"Poderia ter feito todos os exercícios, mas teria de ter deixado de cumprir um dos períodos de descanso especificados em seu programa.","Conseguiria fazer todos os exercícios e cumpriria todos os períodos de descanso especificados em seu programa, e ainda se permitiria uma pausa de 7 min.",Não poderia fazer todas as 3 séries dos exercícios especificados em seu programa; em alguma dessas séries deveria ter feito uma série a menos e não deveria ter cumprido um dos períodos de descanso.,B,False,
2009,177,,matematica,"Um artesão construiu peças de artesanato interceptando uma pirâmide de base quadrada com um plano. Após fazer um estudo das diferentes peças que poderia obter, ele concluiu que uma delas poderia ter uma das faces pentagonal.",Qual dos argumentos a seguir justifica a conclusão do artesão?,"Uma pirâmide de base quadrada tem 4 arestas laterais e a interseção de um plano com a pirâmide intercepta suas arestas laterais. Assim, esses pontos formam um polígono de 4 lados.","Uma pirâmide de base quadrada tem 4 faces triangulares e, quando um plano intercepta essa pirâmide, divide cada face em um triângulo e um trapézio. Logo, um dos polígonos tem 4 lados.","Uma pirâmide de base quadrada tem 5 faces e a interseção de uma face com um plano é um segmento de reta. Assim, se o plano interceptar todas as faces, o polígono obtido nessa interseção tem 5 lados.","O número de lados de qualquer polígono obtido como interseção de uma pirâmide com um plano é igual ao número de faces da pirâmide. Como a pirâmide tem 5 faces, o polígono tem 5 lados.","O número de lados de qualquer polígono obtido interceptando-se uma pirâmide por um plano é igual ao número de arestas laterais da pirâmide. Como a pirâmide tem 4 arestas laterais, o polígono tem 4 lados.",C,False,
2009,178,,matematica,"João deve 12 parcelas de R$ 150,00 referentes ao cheque especial de seu banco e cinco parcelas de R$ 80,00 referentes ao cartão de crédito. O gerente do banco lhe ofereceu duas parcelas de desconto no cheque especial, caso João quitasse esta dívida imediatamente ou, na mesma condição, isto é, quitação imediata, com 25% de desconto na dívida do cartão. João também poderia renegociar suas dívidas em 18 parcelas mensais de R$ 125,00. Sabendo desses termos, José, amigo de João, ofereceu-lhe emprestar o dinheiro que julgasse necessário pelo tempo de 18 meses, com juros de 25% sobre o total emprestado.",A opção que dá a João o menor gasto seria,Renegociar suas dívidas com o banco.,Pegar emprestado de José o dinheiro referente à quitação das duas dívidas.,Recusar o empréstimo de José e pagar todas as parcelas pendentes nos devidos prazos.,Pegar emprestado de José o dinheiro referente à quitação do cheque especial e pagar as parcelas do cartão de crédito.,Pegar emprestado de José o dinheiro referente à quitação do cartão de crédito e pagar as parcelas do cheque especial.,E,False,
2009,179,,matematica,"A cisterna é um recipiente utilizado para armazenar água da chuva. Os principais critérios a serem observados para captação e armazenagem de água da chuva são: a demanda diária de água na propriedade; o índice médio de precipitação (chuva), por região, em cada período do ano; o tempo necessário para armazenagem; e a área de telhado necessária ou disponível para captação. Para fazer o cálculo do volume de uma cisterna, deve-se acrescentar um adicional relativo ao coeficiente de evaporação. Na dificuldade em se estabelecer um coeficiente confiável, a Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA) sugere que sejam adicionados 10% ao volume calculado de água.

Desse modo, o volume, em m³, de uma cisterna é calculado por Vc = Vd × Ndia, em que Vd = volume de demanda da água diária (m³), Ndia = número de dias de armazenagem, e este resultado deve ser acrescido de 10%.

Para melhorar a qualidade da água, recomenda-se que a captação seja feita somente nos telhados das edificações.  
Considerando que a precipitação de chuva de 1 mm sobre uma área de 1 m²  
produz 1 litro de água, pode-se calcular a área de um telhado a fim de atender a  
necessidade de armazenagem da seguinte maneira: área do telhado (em m²) = volume da cisterna (em litros)/precipitação.

Disponível em: www.cnpsa.embrapa.br.  
Acesso em: 8 jun. 2009 (adaptado).","Para atender a uma demanda diária de 2.000 litros de água, com período de armazenagem de 15 dias e precipitação média de 110 mm, o telhado, retangular, deverá ter as dimensões mínimas de","6 metros por 5 metros, pois assim teria uma área de 30 m² .","15 metros por 20 metros, pois assim teria uma área de 300 m² .","50 metros por 60 metros, pois assim teria uma área de 3.000 m² .","91 metros por 30 metros, pois assim teria uma área de 2.730 m² .","110 metros por 30 metros, pois assim teria uma área de 3.300 m² .",B,False,
2009,180,,matematica,"Um médico está estudando um novo medicamento que combate um tipo de câncer em estágios avançados. Porém, devido ao forte efeito dos seus componentes, a cada dose administrada há uma chance de 10% de que o paciente sofra algum dos efeitos colaterais observados no estudo, tais como dores de cabeça, vômitos ou mesmo agravamento dos sintomas da doença. O médico oferece tratamentos compostos por 3, 4, 6, 8 ou 10 doses do medicamento, de acordo com o risco que o paciente pretende assumir.","Se um paciente considera aceitável um risco de até 35% de chances de que ocorra algum dos efeitos colaterais durante o tratamento, qual é o maior número admissível de doses para esse paciente?",3 doses.,4 doses.,6 doses.,8 doses.,10 doses.,B,False,
2010,137,,matematica,"No monte de Cerro Armazones, no deserto de Atacama, no Chile, ficará o maior telescópio da superfície terrestre, o Telescópio Europeu Extremamente Grande (E-ELT). O E-ELT terá um espelho primário de 42 m de diâmetro, “o maior olho do mundo voltado para o céu”.

Disponível em: http://www.estadao.com.br. Acesso em: 27 abr. 2010 (adaptado).

Ao ler esse texto em uma sala de aula, uma professora fez uma suposição de que o diâmetro do olho humano mede aproximadamente 2,1 cm.","Qual a razão entre o diâmetro aproximado do olho humano, suposto pela professora, e o diâmetro do espelho primário do telescópio citado?",1 : 20,1 : 100,1 : 200,1 : 1 000,1 : 2 000,E,False,
2010,139,,matematica,"Uma fábrica produz barras de chocolates no formato de paralelepípedos e de cubos, com o mesmo volume. As arestas da barra de chocolate no formato de paralelepípedo medem 3 cm de largura, 18 cm de comprimento e 4 cm de espessura.","Analisando as características das figuras geométricas descritas, a medida das arestas dos chocolates que têm o formato de cubo é igual a",5 cm.,6 cm.,12 cm.,24 cm.,25 cm.,A,False,
2010,140,,matematica,![](https://enem.dev/2010/questions/140/1976055e-3295-4f44-9ecf-0cd97ea3e387.png),"Se o Brasil tivesse obtido mais 4 medalhas de ouro, 4 de prata e 10 de bronze, sem alteração no número de medalhas dos demais países mostrados no quadro, qual teria sido a classificação brasileira no quadro de medalhas das Olimpíadas de 2004?",13º,12º,11º,10º,9º,B,True,dags/data//images/1976055e-3295-4f44-9ecf-0cd97ea3e387.png
2010,141,,matematica,![](https://enem.dev/2010/questions/141/97f889c7-0bdb-4cc7-9148-5a7d0623d977.png),"Supondo-se que, no Sudeste, 14 900 estudantes foram entrevistados nessa pesquisa, quantos deles possuíam telefone móvel celular?",5 513,6 556,7 450,8 344,9 536,D,True,dags/data//images/97f889c7-0bdb-4cc7-9148-5a7d0623d977.png
2010,143,,matematica,![](https://enem.dev/2010/questions/143/2d869c09-18da-48f9-95c3-deca759a0c3d.png),"Considerando-se que até 2009 o desmatamento cresceu 10,5% em relação aos dados de 2004, o desmatamento médio por estado em 2009 está entre",100 km² e 900 km².,1 000 km² e 2 700 km².,2 800 km² e 3 200 km².,3 300 km² e 4 000 km².,4 100 km² e 5 800 km².,C,True,dags/data//images/2d869c09-18da-48f9-95c3-deca759a0c3d.png
2010,144,,matematica,![](https://enem.dev/2010/questions/144/e6f27641-d27b-4c0b-b5f0-d8d74429aecb.png),"As figuras mostram que as proporcionalidades existentes entre resistência (R) e comprimento (ℓ), resistência (R) e área da secção transversal (A), e entre comprimento (ℓ) e área da secção transversal (A) são, respectivamente,","Direta, direta e direta.","Direta, direta e inversa.","Direta, inversa e direta.","Inversa, direta e direta.","Inversa, direta e inversa.",C,True,dags/data//images/e6f27641-d27b-4c0b-b5f0-d8d74429aecb.png
2010,145,,matematica,![](https://enem.dev/2010/questions/145/d6f3efc6-d654-4765-a9b7-ea0938be15ab.png),"Supondo que o total de pessoas pesquisadas na região metropolitana de Porto Alegre equivale a 250 000, o número de desempregados em março de 2010, nessa região, foi de",24500,25000,220500,223000,227500,A,True,dags/data//images/d6f3efc6-d654-4765-a9b7-ea0938be15ab.png
2010,146,,matematica,![](https://enem.dev/2010/questions/146/217b7bc8-833f-4177-870c-d2adbf301246.png),O produto das três dimensões indicadas na peça resultaria na medida da grandeza,Massa.,Volume.,Superfície.,Capacidade.,Comprimento.,B,True,dags/data//images/217b7bc8-833f-4177-870c-d2adbf301246.png
2010,147,,matematica,![](https://enem.dev/2010/questions/147/2db13f00-18fd-42d7-92a1-bb79ade13411.png),"Paula deseja se deslocar da cidade A para a cidade B usando exatamente duas das vias indicadas, percorrendo um trajeto com a menor probabilidade de engarrafamento possível. O melhor trajeto para Paula é",E1E3.,E1E4.,E2E4.,E2E5.,E2E6,D,True,dags/data//images/2db13f00-18fd-42d7-92a1-bb79ade13411.png
2010,148,,matematica,![](https://enem.dev/2010/questions/148/210f09db-531d-4eb1-ac47-95d5ef68d963.png),"Com base no gráfico, o gasto militar no ínicio da guerra no Iraque foi de","U$ 4.174.000,00.","U$ 41.740.000,00.","U$ 417.400.000,00.","U$ 41.740.000.000,00.","U$ 417.400.000.000,00.",E,True,dags/data//images/210f09db-531d-4eb1-ac47-95d5ef68d963.png
2010,149,,matematica,![](https://enem.dev/2010/questions/149/fce5e898-1709-4341-8000-c3333ad9289b.png),Que expressão fornece a quantidade de quadrados de cada figura?,C = 4Q,C = 3Q + 1,C = 4Q + 1,C = Q + 3,C = 4Q – 2,B,True,dags/data//images/fce5e898-1709-4341-8000-c3333ad9289b.png
2010,150,,matematica,"A loja Telas & Molduras cobra 20 reais por metro quadrado de tela, 15 reais por metro linear de moldura, mais uma taxa fixa de entrega de 10 reais. Uma artista plástica precisa encomendar telas e molduras a essa loja, suficientes para 8 quadros retangulares (25 cm × 50 cm). Em seguida, fez uma segunda encomenda, mas agora para 8 quadros retangulares (50 cm × 100 cm).",O valor da segunda encomenda será,"O dobro do valor da primeira encomenda, porque a altura e a largura dos quadros dobraram.","Maior do que o valor da primeira encomenda, mas não o dobro.","A metade do valor da primeira encomenda, porque a altura e a largura dos quadros dobraram.","Menor do que o valor da primeira encomenda, mas não a metade.","Igual ao valor da primeira encomenda, porque o custo de entrega será o mesmo.",B,False,
2010,151,,matematica,"![](https://enem.dev/2010/questions/151/87ef13a2-eec3-4dfb-9324-6f25f45690e7.png)

Com o objetivo de não desperdiçar café, a diarista deseja colocar a quantidade mínima de água na leiteira para encher os vinte copinhos pela metade.","Para que isso ocorra, Dona Maria deverá","Encher a leiteira até a metade, pois ela tem um volume 20 vezes maior que o volume do copo.","Encher a leiteira toda de água, pois ela tem um volume 20 vezes maior que o volume do copo.","Encher a leiteira toda de água, pois ela tem um volume 10 vezes maior que o volume do copo.","Encher duas leiteiras de água, pois ela tem um volume 10 vezes maior que o volume do copo.","Encher cinco leiteiras de água, pois ela tem um volume 10 vezes maior que o volume do copo.",A,True,dags/data//images/87ef13a2-eec3-4dfb-9324-6f25f45690e7.png
2010,152,,matematica,"![](https://enem.dev/2010/questions/152/3b16b42f-5856-499b-a7f7-6512f1c1c219.png)

Um cientista monitora o movimento desse satélite para controlar o seu afastamento do centro da Terra. Para isso, ele precisa calcular a soma dos valores de r, no apogeu e no perigeu, representada por S.","O cientista deveria concluir que, periodicamente, S atinge o valor de",12 765 km.,12 000 km,11 730 km,10 965 km.,5 865 km,B,True,dags/data//images/3b16b42f-5856-499b-a7f7-6512f1c1c219.png
2010,153,,matematica,![](https://enem.dev/2010/questions/153/7db49675-d757-4e05-8e06-1458c1c566f9.png),Qual dos tanques deverá ser escolhido pelo dono do posto? (Considere p π ≅ 3),"I, pela relação área/capacidade de armazenamento de 1/3","I, pela relação área/capacidade de armazenamento de 4/3","II, pela relação área/capacidade de armazenamento de 3/4","III, pela relação área/capacidade de armazenamento de 2/3","III, pela relação área/capacidade de armazenamento de 7/12",D,True,dags/data//images/7db49675-d757-4e05-8e06-1458c1c566f9.png
